variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_random,1,99,0.062,0.062,0.0,0.010402884060093782
ekf_random,1,100,0.066,0.066,0.0,0.010444744258260235
ekf_random,1,101,0.062,0.062,0.0,0.010358656690095992
ekf_random,1,102,0.056,0.056,0.0,0.010421952163799859
ekf_random,1,103,0.072,0.072,0.0,0.013364684467850503
ekf_random,1,104,0.066,0.066,0.0,0.011341044482000903
ekf_random,1,105,0.066,0.066,0.0,0.012513747254945544
ekf_random,1,106,0.074,0.074,0.0,0.011706185881857407
ekf_random,1,107,0.08,0.08,0.0,0.01549323390839635
ekf_random,1,108,0.076,0.076,0.0,0.012162545924486482
ekf_random,1,109,0.072,0.072,0.0,0.013561072539294903
ekf_random,1,110,0.077,0.077,0.0,0.014343741996976552
ekf_random,1,111,0.056,0.056,0.0,0.010467643631764865
ekf_random,1,112,0.071,0.071,0.0,0.011399460396539437
ekf_random,1,113,0.067,0.067,0.0,0.011641771393308029
ekf_random,1,114,0.075,0.075,0.0,0.011946918084191752
ekf_random,1,115,0.078,0.078,0.0,0.012546826931939398
ekf_random,1,116,0.074,0.074,0.0,0.011969252356497762
ekf_random,1,117,0.07,0.07,0.0,0.012424904275197218
ekf_random,1,118,0.056,0.056,0.0,0.010172955623493348
ekf_random,1,119,0.064,0.064,0.0,0.012308076449958084
ekf_random,1,120,0.086,0.086,0.0,0.014774886760121196
ekf_random,1,121,0.061,0.061,0.0,0.010557097849032554
ekf_random,1,122,0.078,0.078,0.0,0.013555114596375163
ekf_random,1,123,0.07,0.07,0.0,0.011093639623940001
ekf_random,1,124,0.065,0.065,0.0,0.010546809259860715
ekf_random,1,125,0.077,0.077,0.0,0.013050336070731989
ekf_random,1,126,0.064,0.064,0.0,0.010573602165734924
ekf_random,1,127,0.076,0.076,0.0,0.012872308823793099
ekf_random,1,128,0.056,0.056,0.0,0.0101749881649305
ekf_random,1,129,0.073,0.073,0.0,0.011279917206352782
ekf_random,1,130,0.057,0.057,0.0,0.011013429883196096
ekf_random,1,131,0.076,0.076,0.0,0.014345868257775334
ekf_random,1,132,0.06,0.06,0.0,0.010709326965033234
ekf_random,1,133,0.073,0.073,0.0,0.011744553244014352
ekf_random,1,134,0.063,0.063,0.0,0.011936081226871774
ekf_random,1,135,0.058,0.058,0.0,0.011268654419626812
ekf_random,1,136,0.067,0.067,0.0,0.01265773658341996
ekf_random,1,137,0.072,0.072,0.0,0.011493049378150617
ekf_random,1,138,0.067,0.067,0.0,0.01030042093161806
ekf_random,1,139,0.067,0.067,0.0,0.01029457190813603
ekf_random,1,140,0.07,0.07,0.0,0.01090855976482757
ekf_random,1,141,0.06,0.06,0.0,0.011792419576773521
ekf_random,1,142,0.058,0.058,0.0,0.01136636428842649
ekf_random,1,143,0.068,0.068,0.0,0.01149575071653984
ekf_random,1,144,0.058,0.058,0.0,0.010304223066023969
ekf_random,1,145,0.059,0.059,0.0,0.011270861313978532
ekf_random,1,146,0.06,0.06,0.0,0.01156423073706706
ekf_random,1,147,0.269,0.269,0.0,0.07395025230973101
